transaction_id,customer_id,age_group,gender,city,customer_segment,product_id,product_category,original_price,discount_pct,final_price,quantity,purchase_amount,payment_method,purchase_date,purchase_hour,is_weekend,is_black_friday,high_spender
T0089274,C007235,56+,Other,Dallas,Returning,P6609,Footwear,184.33,35,119.81,1,119.81,Credit Card,2025-11-29,17,1,0,0
T0022512,C002616,46-55,Female,Houston,Returning,P7775,Toys,157.51,40,94.51,1,94.51,Mobile Wallet,2025-11-25,1,0,0,0
T0086258,C014103,26-35,Female,Dallas,New,P9042,Clothing,77.69,40,46.61,2,93.22,Gift Card,2025-11-29,6,1,0,0
T0059137,C002454,46-55,Male,Houston,New,P3586,Clothing,121.1,35,78.72,1,78.72,PayPal,2025-11-27,1,0,0,0
T0018700,C018831,26-35,Male,Seattle,Returning,P6115,Toys,171.25,20,137.0,1,137.0,Debit Card,2025-11-27,20,0,0,0
T0050657,C008435,18-25,Male,Dallas,Returning,P1519,Books,111.81,10,100.63,1,100.63,Credit Card,2025-12-01,0,0,0,0
T0076558,C020046,26-35,Male,Houston,Loyal,P8032,Sports,531.88,25,398.91,2,797.82,Gift Card,2025-11-24,21,0,0,1
T0020160,C028828,46-55,Male,Chicago,Returning,P9914,Home & Kitchen,141.89,25,106.42,1,106.42,Debit Card,2025-11-30,15,1,0,0
T0075492,C025934,26-35,Male,Los Angeles,Returning,P3906,Accessories,113.88,20,91.1,1,91.1,Mobile Wallet,2025-11-30,12,1,0,0
T0087195,C021301,18-25,Male,Miami,New,P2051,Beauty,241.37,15,205.16,2,410.32,PayPal,2025-11-24,8,0,0,1
T0023615,C027230,46-55,Male,Dallas,New,P9719,Toys,35.76,5,33.97,4,135.88,Gift Card,2025-11-30,10,1,0,0
T0016685,C017108,26-35,Male,Dallas,VIP,P6645,Toys,59.35,20,47.48,1,47.48,Cash,2025-11-24,13,0,0,0
T0022446,C008433,18-25,Male,Seattle,Loyal,P5689,Clothing,230.14,35,149.59,1,149.59,Mobile Wallet,2025-11-30,2,1,0,0
T0041182,C030288,18-25,Other,Dallas,New,P4374,Electronics,1307.48,15,1111.36,1,1111.36,PayPal,2025-11-27,8,0,0,1
T0000306,C006049,26-35,Female,Atlanta,Returning,P9867,Electronics,2443.5,30,1710.45,1,1710.45,PayPal,2025-11-25,4,0,0,1
T0080809,C031049,46-55,Female,Houston,Loyal,P6161,Home & Kitchen,246.05,25,184.54,2,369.08,Mobile Wallet,2025-11-28,3,0,1,1
T0032026,C017839,18-25,Female,Phoenix,New,P8591,Toys,212.66,30,148.86,2,297.72,Credit Card,2025-11-30,6,1,0,1
T0037271,C000370,36-45,Female,Chicago,VIP,P8864,Groceries,13.52,15,11.49,1,11.49,Credit Card,2025-11-28,1,0,1,0
T0070531,C019304,56+,Female,Houston,Returning,P4108,Beauty,175.16,50,87.58,1,87.58,Debit Card,2025-11-26,23,0,0,0
T0053631,C033399,18-25,Female,Miami,VIP,P5693,Groceries,170.37,15,144.81,1,144.81,PayPal,2025-12-01,15,0,0,0
T0040477,C005329,56+,Other,New York,Returning,P7103,Groceries,78.08,10,70.27,1,70.27,Cash,2025-11-28,1,0,1,0
T0083973,C007351,18-25,Other,Phoenix,VIP,P9624,Sports,426.65,20,341.32,1,341.32,Mobile Wallet,2025-11-30,22,1,0,1
T0091280,C022039,26-35,Male,San Francisco,Returning,P7341,Home & Kitchen,104.37,40,62.62,1,62.62,Mobile Wallet,2025-11-30,23,1,0,0
T0027402,C014990,18-25,Male,Seattle,New,P2403,Electronics,1894.04,30,1325.83,3,3977.49,Debit Card,2025-11-24,2,0,0,1
T0052613,C008073,26-35,Male,Phoenix,Loyal,P6336,Sports,25.83,40,15.5,1,15.5,Credit Card,2025-11-28,1,0,1,0
T0001408,C020282,46-55,Female,Seattle,VIP,P1131,Books,94.53,40,56.72,1,56.72,Credit Card,2025-12-01,1,0,0,0
T0007194,C026194,56+,Female,Los Angeles,New,P5626,Beauty,239.6,10,215.64,1,215.64,Gift Card,2025-11-26,12,0,0,1
T0094357,C003439,46-55,Male,Chicago,Loyal,P8561,Footwear,207.56,15,176.43,1,176.43,Debit Card,2025-11-29,17,1,0,1
T0049438,C001632,26-35,Male,Houston,Loyal,P9208,Clothing,246.38,30,172.47,1,172.47,Debit Card,2025-11-24,6,0,0,1
T0028564,C032823,36-45,Male,Miami,New,P9302,Electronics,2363.89,35,1536.53,1,1536.53,Gift Card,2025-11-25,18,0,0,1
T0024089,C013443,36-45,Other,New York,Loyal,P8028,Toys,38.87,25,29.15,1,29.15,Debit Card,2025-11-30,4,1,0,0
T0081519,C020044,18-25,Female,Atlanta,Returning,P6100,Groceries,39.94,25,29.96,3,89.88,Gift Card,2025-11-27,15,0,0,0
T0012485,C007888,26-35,Female,Los Angeles,New,P3921,Groceries,28.03,40,16.82,1,16.82,Debit Card,2025-11-29,7,1,0,0
T0047887,C029584,18-25,Female,Phoenix,New,P8056,Beauty,138.08,15,117.37,1,117.37,PayPal,2025-12-01,5,0,0,0
T0002911,C021956,36-45,Male,Los Angeles,New,P3524,Beauty,224.16,25,168.12,1,168.12,Mobile Wallet,2025-12-01,21,0,0,1
T0044113,C001880,26-35,Male,Los Angeles,Loyal,P2011,Accessories,467.8,20,374.24,3,1122.72,Debit Card,2025-11-26,12,0,0,1
T0029137,C008672,26-35,Other,New York,New,P4644,Books,89.39,50,44.7,2,89.4,Mobile Wallet,2025-11-25,3,0,0,0
T0026881,C024247,26-35,Other,Los Angeles,VIP,P6807,Groceries,69.42,10,62.48,1,62.48,Credit Card,2025-11-24,1,0,0,0
T0006545,C001754,56+,Female,Miami,Returning,P6884,Electronics,910.38,25,682.78,1,682.78,Mobile Wallet,2025-11-24,0,0,0,1
T0029071,C006801,36-45,Female,Atlanta,Returning,P5600,Home & Kitchen,481.75,15,409.49,1,409.49,Gift Card,2025-11-30,7,1,0,1
T0090211,C031811,26-35,Female,Chicago,New,P5172,Home & Kitchen,498.2,35,323.83,1,323.83,Gift Card,2025-11-28,7,0,1,1
T0017961,C002328,26-35,Male,Phoenix,Returning,P3670,Beauty,90.43,25,67.82,1,67.82,Cash,2025-11-29,14,1,0,0
T0017019,C025797,18-25,Other,Atlanta,VIP,P6728,Accessories,242.83,20,194.26,2,388.52,Credit Card,2025-11-28,5,0,1,1
T0093501,C020141,18-25,Female,Los Angeles,Returning,P2347,Beauty,74.53,30,52.17,1,52.17,Gift Card,2025-11-29,9,1,0,0
T0036832,C024621,18-25,Male,Miami,Returning,P1341,Groceries,108.41,20,86.73,1,86.73,Mobile Wallet,2025-11-30,10,1,0,0
T0066363,C028591,36-45,Female,San Francisco,New,P2118,Sports,372.84,50,186.42,1,186.42,Mobile Wallet,2025-11-28,7,0,1,1
T0074435,C033058,26-35,Female,New York,Returning,P3022,Electronics,1124.09,30,786.86,2,1573.72,Credit Card,2025-11-28,21,0,1,1
T0079970,C031206,56+,Other,New York,New,P5891,Home & Kitchen,772.82,40,463.69,1,463.69,Cash,2025-11-29,5,1,0,1
T0057983,C029884,56+,Female,Los Angeles,Loyal,P9903,Beauty,65.56,35,42.61,1,42.61,Gift Card,2025-11-28,22,0,1,0
T0079848,C005756,26-35,Female,Phoenix,Returning,P5325,Groceries,144.14,20,115.31,3,345.93,Gift Card,2025-11-29,12,1,0,1
T0079158,C032108,56+,Male,San Francisco,New,P5817,Home & Kitchen,363.44,10,327.1,1,327.1,Mobile Wallet,2025-11-24,20,0,0,1
T0007697,C008405,46-55,Other,Dallas,Returning,P5633,Accessories,109.22,40,65.53,1,65.53,Debit Card,2025-11-26,22,0,0,0
T0033891,C028934,18-25,Male,San Francisco,New,P7988,Electronics,1345.16,20,1076.13,1,1076.13,Gift Card,2025-12-01,11,0,0,1
T0067521,C029997,26-35,Other,Seattle,Loyal,P8274,Footwear,194.26,35,126.27,1,126.27,Mobile Wallet,2025-11-28,5,0,1,0
T0096003,C007726,18-25,Other,New York,VIP,P1561,Beauty,43.4,10,39.06,1,39.06,Debit Card,2025-11-26,13,0,0,0
T0089811,C028139,18-25,Male,Los Angeles,Returning,P9010,Books,49.35,5,46.88,3,140.64,Debit Card,2025-11-29,20,1,0,0
T0050936,C021973,18-25,Male,Houston,Loyal,P7061,Clothing,219.51,35,142.68,1,142.68,PayPal,2025-11-29,3,1,0,0
T0099687,C024607,56+,Female,Atlanta,New,P5758,Clothing,295.1,15,250.84,2,501.68,Credit Card,2025-11-24,22,0,0,1
T0006802,C019720,56+,Female,Dallas,New,P1143,Accessories,349.7,15,297.24,1,297.24,Cash,2025-12-01,18,0,0,1
T0096034,C020775,26-35,Other,Dallas,New,P2522,Beauty,184.97,60,73.99,1,73.99,Mobile Wallet,2025-11-26,0,0,0,0
T0002791,C033202,18-25,Female,Houston,Returning,P4490,Electronics,1467.7,30,1027.39,2,2054.78,Cash,2025-11-30,3,1,0,1
T0096063,C018792,26-35,Other,Seattle,New,P9297,Home & Kitchen,1099.41,35,714.62,2,1429.24,PayPal,2025-11-26,1,0,0,1
T0040727,C001802,18-25,Male,Dallas,Returning,P5360,Sports,29.55,20,23.64,1,23.64,PayPal,2025-11-30,15,1,0,0
T0082992,C024677,18-25,Other,Los Angeles,Returning,P3788,Footwear,234.23,30,163.96,1,163.96,Gift Card,2025-11-27,15,0,0,1
T0076135,C003174,18-25,Other,Atlanta,New,P1314,Clothing,40.5,35,26.32,2,52.64,Mobile Wallet,2025-11-26,7,0,0,0
T0068308,C024775,46-55,Other,Los Angeles,Returning,P4423,Groceries,49.17,15,41.79,2,83.58,Mobile Wallet,2025-11-30,8,1,0,0
T0092076,C015085,18-25,Other,Chicago,Returning,P3572,Sports,469.28,50,234.64,1,234.64,Cash,2025-11-24,11,0,0,1
T0002760,C033393,18-25,Female,San Francisco,VIP,P9049,Footwear,144.13,20,115.3,3,345.9,Credit Card,2025-11-25,22,0,0,1
T0063250,C018627,56+,Other,Seattle,Returning,P8562,Footwear,271.17,40,162.7,1,162.7,Debit Card,2025-11-26,19,0,0,1
T0002917,C034722,18-25,Male,Seattle,Loyal,P9212,Electronics,2338.4,10,2104.56,1,2104.56,PayPal,2025-11-25,6,0,0,1
T0021115,C024137,36-45,Other,San Francisco,Loyal,P1699,Accessories,105.62,25,79.22,1,79.22,Credit Card,2025-11-24,14,0,0,0
T0081736,C021657,46-55,Female,Chicago,Returning,P7326,Accessories,483.48,5,459.31,1,459.31,Debit Card,2025-12-01,15,0,0,1
T0051567,C001764,36-45,Male,New York,Returning,P7084,Sports,28.01,15,23.81,4,95.24,Debit Card,2025-11-30,23,1,0,0
T0020079,C014264,18-25,Female,Atlanta,New,P3439,Home & Kitchen,900.41,50,450.2,2,900.4,Credit Card,2025-11-25,21,0,0,1
T0021192,C030399,18-25,Other,San Francisco,Returning,P5935,Accessories,175.12,25,131.34,2,262.68,Debit Card,2025-11-30,6,1,0,1
T0044168,C002373,36-45,Male,San Francisco,Returning,P4152,Home & Kitchen,868.56,10,781.7,1,781.7,Credit Card,2025-11-24,21,0,0,1
T0008305,C015245,46-55,Female,New York,Returning,P5958,Clothing,59.09,30,41.36,1,41.36,Mobile Wallet,2025-11-25,10,0,0,0
T0037037,C020221,36-45,Male,New York,Loyal,P8727,Toys,15.83,25,11.87,1,11.87,Cash,2025-11-24,8,0,0,0
T0089531,C013329,36-45,Female,Seattle,New,P8563,Accessories,196.3,30,137.41,1,137.41,Mobile Wallet,2025-11-30,6,1,0,0
T0037555,C022102,56+,Other,Dallas,New,P5556,Groceries,53.55,50,26.78,1,26.78,Credit Card,2025-11-30,3,1,0,0
T0086584,C028354,46-55,Female,Miami,New,P8190,Beauty,168.13,20,134.5,1,134.5,Credit Card,2025-11-24,20,0,0,0
T0026309,C023006,46-55,Other,New York,Returning,P1816,Home & Kitchen,569.1,25,426.83,1,426.83,Gift Card,2025-11-30,1,1,0,1
T0039262,C031244,36-45,Other,Chicago,Returning,P3975,Clothing,174.44,5,165.72,1,165.72,Cash,2025-11-24,12,0,0,1
T0029532,C003753,36-45,Female,Miami,Returning,P2358,Home & Kitchen,1116.16,30,781.31,1,781.31,Cash,2025-12-01,14,0,0,1
T0041825,C008973,56+,Female,Phoenix,Loyal,P7757,Electronics,1676.31,15,1424.86,2,2849.72,Gift Card,2025-11-25,12,0,0,1
T0029444,C015134,26-35,Other,Seattle,New,P2609,Books,7.55,25,5.66,2,11.32,Mobile Wallet,2025-11-27,0,0,0,0
T0020771,C001942,26-35,Male,Dallas,New,P8488,Beauty,216.53,10,194.88,1,194.88,Cash,2025-11-28,10,0,1,1
T0094924,C016007,46-55,Male,Dallas,New,P7208,Books,105.15,25,78.86,1,78.86,Mobile Wallet,2025-11-26,13,0,0,0
T0057940,C000449,26-35,Female,Phoenix,Returning,P1912,Beauty,54.1,35,35.16,1,35.16,Debit Card,2025-11-25,18,0,0,0
T0088094,C028848,36-45,Female,New York,Returning,P5972,Electronics,972.38,15,826.52,1,826.52,Debit Card,2025-11-25,0,0,0,1
T0061786,C020169,46-55,Female,Chicago,Returning,P4798,Clothing,206.71,25,155.03,1,155.03,Credit Card,2025-11-26,18,0,0,0
T0022399,C004755,56+,Other,Chicago,New,P9984,Beauty,10.84,40,6.5,1,6.5,Gift Card,2025-11-27,7,0,0,0
T0007191,C019057,56+,Female,Miami,VIP,P6990,Sports,80.42,30,56.29,1,56.29,Credit Card,2025-11-28,20,0,1,0
T0065780,C016256,18-25,Female,Dallas,Returning,P6181,Books,49.95,20,39.96,2,79.92,Cash,2025-11-30,0,1,0,0
T0091391,C029551,36-45,Male,Atlanta,Returning,P9025,Groceries,128.57,15,109.28,2,218.56,PayPal,2025-11-24,16,0,0,1
T0059296,C000059,18-25,Other,New York,Returning,P9313,Clothing,176.59,30,123.61,3,370.83,Mobile Wallet,2025-12-01,3,0,0,1
T0015550,C034412,18-25,Female,Phoenix,Loyal,P1757,Home & Kitchen,343.07,50,171.54,1,171.54,PayPal,2025-12-01,8,0,0,1
T0033774,C010350,56+,Female,Miami,Loyal,P9896,Sports,338.56,30,236.99,1,236.99,Credit Card,2025-12-01,10,0,0,1
T0079587,C023459,56+,Other,San Francisco,New,P5132,Beauty,209.62,35,136.25,3,408.75,Debit Card,2025-11-27,9,0,0,1
T0085843,C016997,56+,Other,San Francisco,Returning,P2724,Toys,216.87,20,173.5,1,173.5,PayPal,2025-11-28,7,0,1,1
T0087074,C011503,26-35,Female,Seattle,Returning,P5835,Beauty,223.54,10,201.19,2,402.38,Cash,2025-11-30,15,1,0,1
T0071062,C022571,46-55,Other,Miami,Loyal,P8979,Toys,201.01,40,120.61,1,120.61,Debit Card,2025-11-25,19,0,0,0
T0022013,C026311,36-45,Male,Atlanta,Loyal,P1821,Footwear,81.94,35,53.26,1,53.26,Credit Card,2025-11-24,0,0,0,0
T0058507,C017144,26-35,Male,Houston,VIP,P5920,Home & Kitchen,765.38,10,688.84,1,688.84,Cash,2025-11-26,7,0,0,1
T0059652,C027597,18-25,Other,Atlanta,Loyal,P5278,Toys,34.23,35,22.25,2,44.5,Cash,2025-12-01,12,0,0,0
T0057191,C024578,46-55,Male,Phoenix,Returning,P3446,Toys,173.27,30,121.29,1,121.29,Cash,2025-12-01,11,0,0,0
T0023588,C016722,18-25,Other,Houston,Loyal,P3362,Sports,574.75,40,344.85,1,344.85,PayPal,2025-11-30,10,1,0,1
T0062543,C024564,26-35,Male,Dallas,New,P8023,Sports,57.74,35,37.53,1,37.53,Cash,2025-11-27,1,0,0,0
T0063675,C021537,46-55,Female,Dallas,Returning,P7682,Clothing,142.03,15,120.73,2,241.46,Credit Card,2025-11-30,9,1,0,1
T0084475,C020384,46-55,Male,New York,New,P9847,Clothing,41.55,10,37.39,1,37.39,Cash,2025-11-24,1,0,0,0
T0012318,C028843,36-45,Male,Atlanta,Loyal,P7309,Electronics,632.77,35,411.3,1,411.3,PayPal,2025-11-28,16,0,1,1
T0000426,C033781,46-55,Female,Miami,Returning,P7378,Accessories,147.07,20,117.66,1,117.66,PayPal,2025-11-27,22,0,0,0
T0059982,C029608,46-55,Male,Seattle,Returning,P5795,Clothing,187.93,50,93.96,1,93.96,Gift Card,2025-11-27,4,0,0,0
T0065711,C005905,36-45,Female,San Francisco,Returning,P1214,Home & Kitchen,154.5,40,92.7,2,185.4,Mobile Wallet,2025-11-27,0,0,0,1
T0001849,C009925,26-35,Male,Seattle,Returning,P1211,Books,21.72,25,16.29,1,16.29,Mobile Wallet,2025-11-24,6,0,0,0
T0092236,C026299,26-35,Female,Atlanta,Loyal,P6640,Toys,142.34,30,99.64,1,99.64,Gift Card,2025-11-27,18,0,0,0
T0044410,C011576,46-55,Other,Phoenix,New,P9370,Accessories,90.71,50,45.36,5,226.8,Debit Card,2025-11-24,5,0,0,1
T0003987,C009443,18-25,Other,Dallas,Returning,P2829,Electronics,1730.28,35,1124.68,1,1124.68,Mobile Wallet,2025-11-25,12,0,0,1
T0009800,C008156,18-25,Female,Miami,VIP,P5998,Books,96.92,10,87.23,1,87.23,PayPal,2025-11-29,17,1,0,0
T0089358,C006363,56+,Other,New York,New,P1060,Footwear,116.19,20,92.95,2,185.9,Gift Card,2025-11-30,21,1,0,1
T0036561,C018116,36-45,Female,San Francisco,Returning,P6220,Beauty,62.64,25,46.98,1,46.98,Credit Card,2025-11-26,4,0,0,0
T0015571,C030206,26-35,Other,New York,New,P7206,Electronics,918.47,20,734.78,2,1469.56,Credit Card,2025-11-27,4,0,0,1
T0007106,C027068,56+,Female,San Francisco,Loyal,P8591,Accessories,159.61,40,95.77,1,95.77,Credit Card,2025-11-25,9,0,0,0
T0071612,C018961,36-45,Female,Miami,New,P2241,Clothing,77.83,15,66.16,2,132.32,Mobile Wallet,2025-11-25,23,0,0,0
T0014371,C032569,36-45,Other,Miami,Loyal,P5398,Accessories,361.22,25,270.92,1,270.92,Mobile Wallet,2025-12-01,19,0,0,1
T0009788,C029105,46-55,Female,Houston,New,P2451,Home & Kitchen,769.18,30,538.43,1,538.43,Gift Card,2025-11-30,8,1,0,1
T0035341,C010059,56+,Female,Phoenix,Returning,P3396,Accessories,149.5,10,134.55,1,134.55,Credit Card,2025-12-01,11,0,0,0
T0036371,C001686,18-25,Female,Chicago,Returning,P5900,Electronics,1848.3,60,739.32,1,739.32,Gift Card,2025-11-28,7,0,1,1
T0034544,C016061,18-25,Female,Phoenix,VIP,P7290,Groceries,124.45,25,93.34,1,93.34,Cash,2025-11-25,20,0,0,0
T0031432,C006283,56+,Male,Atlanta,New,P7885,Toys,279.82,15,237.85,1,237.85,Mobile Wallet,2025-11-29,0,1,0,1
T0052328,C000140,18-25,Male,Phoenix,New,P2353,Toys,132.01,25,99.01,2,198.02,Credit Card,2025-11-30,1,1,0,1
T0047777,C019389,46-55,Female,Phoenix,New,P3457,Groceries,148.01,5,140.61,3,421.83,Cash,2025-12-01,18,0,0,1
T0042906,C021455,46-55,Other,Houston,Returning,P9998,Clothing,110.72,30,77.5,1,77.5,Debit Card,2025-11-27,5,0,0,0
T0054131,C015729,36-45,Female,San Francisco,VIP,P6987,Books,49.65,20,39.72,1,39.72,PayPal,2025-11-30,2,1,0,0
T0022146,C004933,36-45,Other,Phoenix,New,P7592,Footwear,62.18,40,37.31,1,37.31,PayPal,2025-11-25,8,0,0,0
T0076527,C028102,46-55,Other,New York,New,P1314,Toys,60.53,35,39.34,1,39.34,Credit Card,2025-12-01,22,0,0,0
T0032260,C032531,36-45,Male,Chicago,Returning,P7941,Accessories,152.96,20,122.37,1,122.37,PayPal,2025-11-25,12,0,0,0
T0002461,C034000,18-25,Female,Phoenix,Returning,P1078,Sports,560.47,25,420.35,1,420.35,PayPal,2025-11-26,16,0,0,1
T0034492,C001028,36-45,Other,San Francisco,New,P7391,Accessories,249.01,15,211.66,1,211.66,PayPal,2025-11-29,0,1,0,1
T0017857,C008280,46-55,Other,Los Angeles,Returning,P4700,Toys,62.75,25,47.06,1,47.06,Gift Card,2025-11-29,19,1,0,0
T0012463,C028813,36-45,Male,Dallas,New,P3661,Toys,110.42,20,88.34,1,88.34,Debit Card,2025-11-30,20,1,0,0
T0009062,C000895,36-45,Male,Los Angeles,VIP,P7780,Toys,190.34,20,152.27,1,152.27,Gift Card,2025-11-24,11,0,0,0
T0093140,C012461,46-55,Other,Dallas,Loyal,P1112,Books,105.2,50,52.6,2,105.2,Gift Card,2025-11-28,15,0,1,0
T0003903,C034767,56+,Male,Los Angeles,Returning,P6723,Accessories,137.24,30,96.07,2,192.14,PayPal,2025-11-24,17,0,0,1
T0079865,C024679,36-45,Male,Los Angeles,Returning,P5707,Electronics,2073.1,10,1865.79,2,3731.58,Mobile Wallet,2025-11-28,5,0,1,1
T0047447,C007254,56+,Other,Houston,Returning,P6971,Clothing,196.03,25,147.02,1,147.02,Debit Card,2025-12-01,5,0,0,0
T0001093,C002842,18-25,Female,New York,New,P3202,Electronics,1665.63,20,1332.5,2,2665.0,Credit Card,2025-11-24,21,0,0,1
T0002536,C022802,56+,Female,Houston,Loyal,P2106,Toys,142.78,30,99.95,1,99.95,PayPal,2025-11-26,6,0,0,0
T0017812,C007719,36-45,Female,San Francisco,Loyal,P7241,Clothing,41.09,10,36.98,2,73.96,Gift Card,2025-11-29,7,1,0,0
T0038100,C016204,56+,Other,New York,New,P8136,Electronics,1691.59,15,1437.85,1,1437.85,Gift Card,2025-11-25,4,0,0,1
T0092657,C034574,36-45,Other,Phoenix,Loyal,P3834,Toys,74.08,25,55.56,2,111.12,Gift Card,2025-11-28,1,0,1,0
T0043211,C007006,36-45,Other,Los Angeles,Returning,P5048,Beauty,129.32,25,96.99,1,96.99,Gift Card,2025-11-30,22,1,0,0
T0077324,C001696,56+,Female,San Francisco,Returning,P7198,Groceries,49.68,15,42.23,2,84.46,Credit Card,2025-11-28,17,0,1,0
T0075250,C026518,46-55,Male,Chicago,New,P1964,Home & Kitchen,723.22,15,614.74,2,1229.48,Cash,2025-11-26,21,0,0,1
T0073858,C013621,46-55,Other,San Francisco,New,P5362,Beauty,20.2,35,13.13,1,13.13,Debit Card,2025-11-24,22,0,0,0
T0062686,C019376,18-25,Female,San Francisco,Loyal,P6201,Sports,445.11,30,311.58,1,311.58,Gift Card,2025-11-29,0,1,0,1
T0076209,C018861,18-25,Female,Miami,New,P5379,Toys,244.35,30,171.04,1,171.04,Debit Card,2025-12-01,5,0,0,1
T0059439,C012491,56+,Female,Miami,VIP,P8624,Books,42.64,25,31.98,1,31.98,Cash,2025-11-24,6,0,0,0
T0023017,C022246,46-55,Female,Chicago,New,P6167,Clothing,249.74,35,162.33,1,162.33,Cash,2025-11-24,3,0,0,1
T0028403,C001260,18-25,Female,Chicago,Returning,P4428,Toys,195.55,30,136.88,1,136.88,Cash,2025-12-01,3,0,0,0
T0067731,C011975,18-25,Other,Phoenix,Returning,P6694,Accessories,300.67,10,270.6,1,270.6,Debit Card,2025-11-28,17,0,1,1
T0096193,C028319,46-55,Male,Houston,Returning,P5331,Clothing,265.84,20,212.67,1,212.67,Cash,2025-11-28,6,0,1,1
T0084846,C029656,26-35,Female,Phoenix,Loyal,P9619,Clothing,257.5,25,193.12,4,772.48,PayPal,2025-11-30,1,1,0,1
T0069805,C025867,26-35,Other,Dallas,Returning,P4069,Beauty,62.87,30,44.01,1,44.01,Mobile Wallet,2025-11-27,11,0,0,0
T0029119,C012320,18-25,Male,Dallas,Returning,P5066,Home & Kitchen,1109.74,40,665.84,1,665.84,Cash,2025-11-28,0,0,1,1
T0068160,C027719,46-55,Male,Atlanta,New,P5269,Groceries,163.54,20,130.83,2,261.66,Debit Card,2025-11-29,4,1,0,1
T0002212,C011026,26-35,Male,Seattle,Loyal,P6301,Sports,591.84,50,295.92,1,295.92,Credit Card,2025-11-26,2,0,0,1
T0059156,C011932,18-25,Female,Los Angeles,Returning,P8405,Home & Kitchen,194.81,30,136.37,2,272.74,Mobile Wallet,2025-11-25,2,0,0,1
T0089692,C025466,36-45,Male,Phoenix,New,P1806,Toys,58.23,20,46.58,4,186.32,PayPal,2025-11-27,10,0,0,1
T0051033,C028410,18-25,Male,San Francisco,Returning,P2646,Electronics,1866.49,15,1586.52,2,3173.04,Mobile Wallet,2025-11-30,12,1,0,1
T0012949,C032581,36-45,Other,Chicago,Returning,P9687,Groceries,97.63,50,48.82,2,97.64,Debit Card,2025-11-27,12,0,0,0
T0005955,C018682,46-55,Male,Houston,Returning,P1063,Beauty,64.52,30,45.16,4,180.64,Cash,2025-11-24,10,0,0,1
T0017687,C007976,26-35,Female,Houston,New,P9050,Toys,298.85,20,239.08,1,239.08,Gift Card,2025-11-25,11,0,0,1
T0043886,C027358,26-35,Male,Dallas,New,P8534,Home & Kitchen,314.7,40,188.82,1,188.82,Cash,2025-11-30,15,1,0,1
T0053035,C020817,46-55,Male,Dallas,VIP,P6100,Books,80.49,30,56.34,1,56.34,Credit Card,2025-11-26,20,0,0,0
T0057189,C025117,18-25,Female,Phoenix,Loyal,P8226,Electronics,2497.43,35,1623.33,2,3246.66,Debit Card,2025-11-28,18,0,1,1
T0094442,C034540,56+,Other,Miami,Loyal,P2101,Home & Kitchen,516.38,25,387.28,2,774.56,Cash,2025-11-27,17,0,0,1
T0094658,C006955,26-35,Male,Dallas,Loyal,P4953,Groceries,199.2,15,169.32,1,169.32,Cash,2025-12-01,20,0,0,1
T0046484,C011801,46-55,Female,Dallas,Returning,P4194,Toys,118.63,5,112.7,1,112.7,Cash,2025-11-28,8,0,1,0
T0041636,C008701,56+,Male,San Francisco,New,P4796,Groceries,124.23,40,74.54,1,74.54,PayPal,2025-11-26,16,0,0,0
T0036649,C017267,46-55,Other,Los Angeles,Returning,P6572,Clothing,216.15,35,140.5,1,140.5,Debit Card,2025-11-27,14,0,0,0
T0008201,C030854,18-25,Other,New York,New,P6949,Footwear,269.52,15,229.09,1,229.09,Cash,2025-11-24,10,0,0,1
T0079038,C005274,18-25,Male,Los Angeles,Loyal,P5166,Accessories,355.71,15,302.35,1,302.35,Cash,2025-12-01,21,0,0,1
T0048013,C001965,26-35,Other,Los Angeles,Loyal,P3533,Toys,99.1,50,49.55,1,49.55,Cash,2025-11-26,1,0,0,0
T0084524,C007898,46-55,Female,Houston,Returning,P1244,Footwear,222.0,30,155.4,1,155.4,Cash,2025-12-01,16,0,0,0
T0025906,C027220,18-25,Male,Miami,New,P3519,Footwear,259.01,20,207.21,1,207.21,Gift Card,2025-12-01,10,0,0,1
T0004446,C029539,56+,Female,Seattle,New,P1188,Groceries,23.74,20,18.99,1,18.99,Gift Card,2025-11-25,19,0,0,0
T0039621,C017907,36-45,Female,Phoenix,Loyal,P3748,Toys,69.07,25,51.8,1,51.8,Gift Card,2025-12-01,1,0,0,0
T0039099,C009689,36-45,Other,Seattle,New,P5027,Accessories,202.75,10,182.48,4,729.92,Credit Card,2025-11-24,13,0,0,1
T0040861,C027660,36-45,Female,Seattle,VIP,P3643,Groceries,155.39,40,93.23,1,93.23,PayPal,2025-11-30,15,1,0,0
T0067269,C033619,18-25,Male,Phoenix,Loyal,P1008,Sports,112.2,25,84.15,1,84.15,Gift Card,2025-11-29,7,1,0,0
T0090208,C029468,56+,Male,Houston,New,P9578,Accessories,114.68,40,68.81,1,68.81,Credit Card,2025-11-27,1,0,0,0
T0013863,C002630,26-35,Other,Los Angeles,Loyal,P1655,Electronics,1517.4,40,910.44,1,910.44,Credit Card,2025-11-26,4,0,0,1
T0069430,C026352,56+,Male,Miami,New,P9692,Toys,51.85,25,38.89,2,77.78,Gift Card,2025-12-01,2,0,0,0
T0032353,C006843,26-35,Other,Dallas,Returning,P1278,Electronics,816.92,40,490.15,1,490.15,Gift Card,2025-11-28,15,0,1,1
T0064362,C001412,56+,Other,Seattle,Returning,P1830,Accessories,80.59,20,64.47,1,64.47,PayPal,2025-11-30,14,1,0,0
